,contour,moments,area_pixels,area_Hm^2
132,"[[[1524  694]]

 [[1516  698]]

 [[1510  699]]

 [[1501  708]]

 [[1497  718]]

 [[1497  726]]

 [[1500  734]]

 [[1506  736]]

 [[1509  742]]

 [[1518  752]]

 [[1525  752]]

 [[1532  759]]

 [[1531  761]]

 [[1529  761]]

 [[1529  764]]

 [[1533  764]]

 [[1534  762]]

 [[1532  760]]

 [[1540  755]]

 [[1554  757]]

 [[1568  744]]

 [[1569  735]]

 [[1566  729]]

 [[1557  718]]

 [[1549  712]]

 [[1545  706]]

 [[1532  697]]]","[1531, 727]",3108.5,567.7003433413689
133,"[[[1719  896]]

 [[1719  910]]

 [[1723  918]]

 [[1730  924]]

 [[1733  933]]

 [[1740  941]]

 [[1738  949]]

 [[1745  958]]

 [[1742  961]]

 [[1742  963]]

 [[1744  964]]

 [[1746  962]]

 [[1747  957]]

 [[1746  947]]

 [[1740  940]]

 [[1746  936]]

 [[1746  932]]

 [[1740  933]]

 [[1734  931]]

 [[1734  925]]

 [[1738  920]]

 [[1742  918]]

 [[1742  914]]

 [[1735  914]]

 [[1732  911]]

 [[1730  900]]]","[1732, 922]",535.5,97.79750164365548
134,"[[[2142  833]]

 [[2141  840]]

 [[2145  850]]

 [[2164  864]]

 [[2166  864]]

 [[2168  861]]

 [[2168  857]]

 [[2165  851]]

 [[2166  846]]

 [[2169  846]]

 [[2172  849]]

 [[2177  859]]

 [[2182  857]]

 [[2184  859]]

 [[2183  868]]

 [[2189  872]]

 [[2195  885]]

 [[2202  891]]

 [[2204  896]]

 [[2210  901]]

 [[2212  901]]

 [[2215  904]]

 [[2218  904]]

 [[2220  896]]

 [[2223  894]]

 [[2227  894]]

 [[2225  884]]

 [[2216  876]]

 [[2215  872]]

 [[2211  869]]

 [[2209  864]]

 [[2200  866]]

 [[2195  860]]

 [[2192  853]]

 [[2192  846]]

 [[2195  841]]

 [[2195  838]]

 [[2189  837]]

 [[2185  845]]

 [[2182  846]]

 [[2181  834]]

 [[2177  833]]

 [[2174  827]]

 [[2166  825]]

 [[2152  826]]]","[2183, 859]",2251.0,411.0965008400906
135,"[[[2158  575]]

 [[2155  575]]

 [[2155  582]]

 [[2148  583]]

 [[2144  580]]

 [[2141  580]]

 [[2135  588]]

 [[2127  591]]

 [[2124  599]]

 [[2125  609]]

 [[2122  611]]

 [[2117  611]]

 [[2113  607]]

 [[2110  607]]

 [[2108  605]]

 [[2095  605]]

 [[2090  607]]

 [[2088  613]]

 [[2084  617]]

 [[2083  624]]

 [[2078  634]]

 [[2076  646]]

 [[2077  651]]

 [[2082  652]]

 [[2084  655]]

 [[2086  668]]

 [[2083  671]]

 [[2076  671]]

 [[2069  668]]

 [[2068  659]]

 [[2066  657]]

 [[2066  653]]

 [[2069  646]]

 [[2067  640]]

 [[2062  646]]

 [[2055  647]]

 [[2051  644]]

 [[2043  645]]

 [[2040  642]]

 [[2040  637]]

 [[2044  632]]

 [[2046  632]]

 [[2051  638]]

 [[2057  633]]

 [[2068  634]]

 [[2072  624]]

 [[2072  617]]

 [[2067  613]]

 [[2066  603]]

 [[2056  590]]

 [[2056  575]]

 [[2039  561]]

 [[2031  562]]

 [[2023  579]]

 [[2023  584]]

 [[2027  592]]

 [[2025  597]]

 [[2025  604]]

 [[2021  611]]

 [[2020  622]]

 [[2014  626]]

 [[2012  654]]

 [[2016  658]]

 [[2018  658]]

 [[2018  648]]

 [[2022  644]]

 [[2026  644]]

 [[2031  650]]

 [[2030  657]]

 [[2034  666]]

 [[2032  668]]

 [[2028  668]]

 [[2021  663]]

 [[2018  663]]

 [[2007  673]]

 [[1998  676]]

 [[1973  672]]

 [[1967  667]]

 [[1961  667]]

 [[1951  674]]

 [[1951  690]]

 [[1957  692]]

 [[1964  697]]

 [[1972  697]]

 [[1978  691]]

 [[1986  690]]

 [[1988  696]]

 [[1985  705]]

 [[1990  712]]

 [[2014  716]]

 [[2017  719]]

 [[2016  730]]

 [[2011  742]]

 [[2001  742]]

 [[1998  745]]

 [[1992  745]]

 [[1982  738]]

 [[1982  728]]

 [[1979  722]]

 [[1973  721]]

 [[1971  719]]

 [[1963  719]]

 [[1960  722]]

 [[1962  736]]

 [[1964  736]]

 [[1969  741]]

 [[1974  751]]

 [[1972  771]]

 [[1968  771]]

 [[1958  767]]

 [[1957  759]]

 [[1962  758]]

 [[1965  752]]

 [[1950  731]]

 [[1946  731]]

 [[1941  727]]

 [[1938  727]]

 [[1929  735]]

 [[1929  747]]

 [[1934  754]]

 [[1933  764]]

 [[1938  770]]

 [[1936  778]]

 [[1939  782]]

 [[1939  791]]

 [[1945  793]]

 [[1949  798]]

 [[1957  802]]

 [[1960  809]]

 [[1967  808]]

 [[1968  803]]

 [[1972  800]]

 [[1972  797]]

 [[1969  794]]

 [[1966  785]]

 [[1960  780]]

 [[1960  778]]

 [[1964  776]]

 [[1969  782]]

 [[1972  782]]

 [[1971  774]]

 [[1973  770]]

 [[1976  770]]

 [[1983  777]]

 [[1983  787]]

 [[1988  792]]

 [[1989  799]]

 [[1995  800]]

 [[1998  803]]

 [[1999  814]]

 [[1996  817]]

 [[1992  817]]

 [[1987  812]]

 [[1983  815]]

 [[1983  820]]

 [[1986  824]]

 [[1983  836]]

 [[1985  838]]

 [[1988  838]]

 [[1991  842]]

 [[1991  852]]

 [[1998  854]]

 [[2001  859]]

 [[2001  864]]

 [[1998  868]]

 [[1992  871]]

 [[1992  874]]

 [[2007  876]]

 [[2006  882]]

 [[2002  885]]

 [[1997  894]]

 [[1999  894]]

 [[2002  897]]

 [[2005  910]]

 [[2008  916]]

 [[2013  921]]

 [[2021  921]]

 [[2024  918]]

 [[2030  916]]

 [[2030  904]]

 [[2025  900]]

 [[2023  892]]

 [[2016  882]]

 [[2016  877]]

 [[2012  870]]

 [[2011  862]]

 [[2004  854]]

 [[2006  839]]

 [[2000  832]]

 [[1999  827]]

 [[2005  821]]

 [[2015  821]]

 [[2017  805]]

 [[2021  797]]

 [[2022  791]]

 [[2035  780]]

 [[2044  783]]

 [[2044  789]]

 [[2036  795]]

 [[2028  805]]

 [[2029  816]]

 [[2027  821]]

 [[2029  825]]

 [[2030  838]]

 [[2029  850]]

 [[2025  855]]

 [[2024  864]]

 [[2027  869]]

 [[2031  885]]

 [[2038  888]]

 [[2040  878]]

 [[2045  872]]

 [[2051  868]]

 [[2048  863]]

 [[2042  861]]

 [[2038  856]]

 [[2038  847]]

 [[2035  843]]

 [[2035  839]]

 [[2039  833]]

 [[2044  835]]

 [[2045  846]]

 [[2050  851]]

 [[2050  855]]

 [[2058  858]]

 [[2064  856]]

 [[2073  858]]

 [[2075  856]]

 [[2078  856]]

 [[2086  852]]

 [[2086  845]]

 [[2089  842]]

 [[2091  842]]

 [[2091  828]]

 [[2086  824]]

 [[2086  819]]

 [[2088  815]]

 [[2086  813]]

 [[2086  803]]

 [[2082  793]]

 [[2074  786]]

 [[2068  778]]

 [[2061  778]]

 [[2057  775]]

 [[2051  775]]

 [[2040  778]]

 [[2036  773]]

 [[2038  767]]

 [[2043  766]]

 [[2045  764]]

 [[2053  765]]

 [[2054  761]]

 [[2048  754]]

 [[2042  760]]

 [[2038  760]]

 [[2031  756]]

 [[2027  751]]

 [[2027  745]]

 [[2031  743]]

 [[2036  743]]

 [[2036  740]]

 [[2024  729]]

 [[2023  719]]

 [[2028  713]]

 [[2033  713]]

 [[2033  703]]

 [[2040  690]]

 [[2040  666]]

 [[2043  663]]

 [[2055  662]]

 [[2062  659]]

 [[2063  667]]

 [[2066  667]]

 [[2068  669]]

 [[2066  706]]

 [[2062  720]]

 [[2073  732]]

 [[2073  736]]

 [[2070  739]]

 [[2059  738]]

 [[2056  742]]

 [[2056  746]]

 [[2060  751]]

 [[2060  756]]

 [[2067  766]]

 [[2069  766]]

 [[2076  772]]

 [[2084  772]]

 [[2087  769]]

 [[2088  763]]

 [[2093  756]]

 [[2095  756]]

 [[2098  759]]

 [[2095  780]]

 [[2101  788]]

 [[2101  792]]

 [[2097  797]]

 [[2097  801]]

 [[2105  806]]

 [[2110  806]]

 [[2114  804]]

 [[2113  790]]

 [[2117  789]]

 [[2123  791]]

 [[2134  779]]

 [[2145  781]]

 [[2150  786]]

 [[2152  791]]

 [[2155  792]]

 [[2162  788]]

 [[2166  781]]

 [[2176  780]]

 [[2179  785]]

 [[2180  791]]

 [[2185  797]]

 [[2183  816]]

 [[2185  818]]

 [[2186  827]]

 [[2200  828]]

 [[2208  816]]

 [[2208  809]]

 [[2212  804]]

 [[2212  797]]

 [[2209  791]]

 [[2209  784]]

 [[2204  783]]

 [[2200  786]]

 [[2197  786]]

 [[2194  782]]

 [[2194  775]]

 [[2192  771]]

 [[2187  770]]

 [[2185  772]]

 [[2181  772]]

 [[2179  770]]

 [[2173  770]]

 [[2167  767]]

 [[2155  774]]

 [[2148  774]]

 [[2139  767]]

 [[2139  762]]

 [[2137  759]]

 [[2139  758]]

 [[2142  760]]

 [[2139  756]]

 [[2137  756]]

 [[2136  759]]

 [[2128  761]]

 [[2123  765]]

 [[2115  766]]

 [[2108  760]]

 [[2105  749]]

 [[2099  743]]

 [[2097  738]]

 [[2087  730]]

 [[2076  726]]

 [[2076  723]]

 [[2080  718]]

 [[2084  692]]

 [[2091  672]]

 [[2095  667]]

 [[2110  657]]

 [[2127  638]]

 [[2138  638]]

 [[2139  640]]

 [[2152  641]]

 [[2157  644]]

 [[2164  645]]

 [[2181  645]]

 [[2185  643]]

 [[2186  640]]

 [[2183  631]]

 [[2182  621]]

 [[2183  616]]

 [[2177  609]]

 [[2171  596]]

 [[2160  586]]

 [[2159  582]]

 [[2161  581]]

 [[2161  579]]]","[2056, 728]",30128.5,5502.319380524508
136,"[[[2390  906]]

 [[2383  910]]

 [[2381  918]]

 [[2383  926]]

 [[2386  930]]

 [[2387  938]]

 [[2395  949]]

 [[2395  952]]

 [[2398  956]]

 [[2410  958]]

 [[2417  968]]

 [[2418  973]]

 [[2420  975]]

 [[2424  974]]

 [[2433  967]]

 [[2430  965]]

 [[2424  966]]

 [[2419  962]]

 [[2416  956]]

 [[2414  946]]

 [[2411  942]]

 [[2408  927]]

 [[2404  919]]

 [[2404  908]]

 [[2399  904]]]","[2400, 935]",1271.5,232.21199503250784
137,"[[[2392  653]]

 [[2378  660]]

 [[2378  673]]

 [[2375  679]]

 [[2376  702]]

 [[2372  707]]

 [[2372  716]]

 [[2369  719]]

 [[2366  731]]

 [[2366  738]]

 [[2371  746]]

 [[2370  762]]

 [[2371  758]]

 [[2374  757]]

 [[2377  761]]

 [[2377  765]]

 [[2383  766]]

 [[2386  769]]

 [[2389  769]]

 [[2394  774]]

 [[2396  774]]

 [[2400  770]]

 [[2403  770]]

 [[2405  772]]

 [[2421  770]]

 [[2425  766]]

 [[2425  763]]

 [[2421  760]]

 [[2421  755]]

 [[2424  753]]

 [[2427  743]]

 [[2431  740]]

 [[2434  740]]

 [[2434  737]]

 [[2428  733]]

 [[2427  728]]

 [[2419  730]]

 [[2413  728]]

 [[2409  724]]

 [[2409  719]]

 [[2413  714]]

 [[2411  702]]

 [[2402  692]]

 [[2401  685]]

 [[2405  681]]

 [[2403  675]]

 [[2403  668]]

 [[2398  668]]

 [[2396  671]]

 [[2393  670]]

 [[2392  666]]

 [[2398  660]]

 [[2398  655]]]","[2394, 723]",4503.0,822.3756300679377
138,"[[[2321  554]]

 [[2312  559]]

 [[2303  567]]

 [[2299  573]]

 [[2299  580]]

 [[2293  587]]

 [[2291  586]]

 [[2291  584]]

 [[2287  583]]

 [[2287  591]]

 [[2289  591]]

 [[2289  588]]

 [[2292  587]]

 [[2296  592]]

 [[2304  596]]

 [[2314  607]]

 [[2313  614]]

 [[2306  615]]

 [[2291  607]]

 [[2271  608]]

 [[2272  615]]

 [[2268  622]]

 [[2268  632]]

 [[2270  635]]

 [[2273  632]]

 [[2274  620]]

 [[2279  615]]

 [[2286  615]]

 [[2295  625]]

 [[2296  631]]

 [[2299  636]]

 [[2299  649]]

 [[2297  649]]

 [[2296  645]]

 [[2294  645]]

 [[2288  650]]

 [[2281  651]]

 [[2275  657]]

 [[2270  659]]

 [[2267  663]]

 [[2264  662]]

 [[2264  657]]

 [[2262  654]]

 [[2253  653]]

 [[2252  659]]

 [[2249  662]]

 [[2245  662]]

 [[2242  659]]

 [[2241  655]]

 [[2246  650]]

 [[2253  650]]

 [[2254  644]]

 [[2259  640]]

 [[2258  622]]

 [[2254  614]]

 [[2248  611]]

 [[2225  612]]

 [[2220  620]]

 [[2216  620]]

 [[2211  617]]

 [[2194  618]]

 [[2191  622]]

 [[2191  626]]

 [[2193  631]]

 [[2193  641]]

 [[2201  648]]

 [[2205  660]]

 [[2209  664]]

 [[2218  665]]

 [[2222  669]]

 [[2221  676]]

 [[2226  680]]

 [[2231  681]]

 [[2240  686]]

 [[2244  690]]

 [[2244  694]]

 [[2246  693]]

 [[2245  690]]

 [[2260  678]]

 [[2265  672]]

 [[2280  678]]

 [[2291  686]]

 [[2296  683]]

 [[2296  680]]

 [[2300  676]]

 [[2305  678]]

 [[2306  686]]

 [[2303  692]]

 [[2309  693]]

 [[2313  698]]

 [[2312  707]]

 [[2317  715]]

 [[2317  721]]

 [[2315  723]]

 [[2306  722]]

 [[2304  720]]

 [[2304  713]]

 [[2297  708]]

 [[2297  704]]

 [[2295  701]]

 [[2281  692]]

 [[2268  692]]

 [[2261  690]]

 [[2257  697]]

 [[2257  701]]

 [[2255  702]]

 [[2253  699]]

 [[2251  700]]

 [[2252  705]]

 [[2254  705]]

 [[2256  702]]

 [[2259  702]]

 [[2264  707]]

 [[2266  712]]

 [[2276  713]]

 [[2280  718]]

 [[2283  718]]

 [[2284  720]]

 [[2297  720]]

 [[2308  727]]

 [[2320  729]]

 [[2320  738]]

 [[2308  735]]

 [[2308  738]]

 [[2303  742]]

 [[2303  744]]

 [[2307  747]]

 [[2321  748]]

 [[2330  742]]

 [[2330  735]]

 [[2334  734]]

 [[2347  749]]

 [[2347  754]]

 [[2343  759]]

 [[2344  765]]

 [[2340  771]]

 [[2346  779]]

 [[2347  791]]

 [[2350  796]]

 [[2348  776]]

 [[2356  766]]

 [[2364  764]]

 [[2360  757]]

 [[2359  747]]

 [[2356  742]]

 [[2356  724]]

 [[2360  710]]

 [[2366  702]]

 [[2366  675]]

 [[2359  671]]

 [[2351  669]]

 [[2350  666]]

 [[2358  662]]

 [[2366  663]]

 [[2373  654]]

 [[2377  644]]

 [[2371  632]]

 [[2361  637]]

 [[2355  637]]

 [[2351  633]]

 [[2344  634]]

 [[2340  632]]

 [[2337  627]]

 [[2328  623]]

 [[2324  618]]

 [[2324  615]]

 [[2326  613]]

 [[2332  614]]

 [[2345  622]]

 [[2366  615]]

 [[2369  612]]

 [[2370  606]]

 [[2367  584]]

 [[2370  569]]

 [[2365  564]]

 [[2352  561]]

 [[2338  553]]

 [[2332  555]]]","[2305, 652]",17142.0,3130.615822923515
139,"[[[ 543 1147]]

 [[ 540 1146]]

 [[ 527 1156]]

 [[ 522 1162]]

 [[ 518 1162]]

 [[ 515 1174]]

 [[ 512 1177]]

 [[ 508 1177]]

 [[ 506 1173]]

 [[ 503 1172]]

 [[ 503 1180]]

 [[ 506 1182]]

 [[ 520 1180]]

 [[ 534 1173]]

 [[ 540 1166]]

 [[ 543 1154]]]","[526, 1166]",593.5,108.38994813353787
140,"[[[ 222 1052]]

 [[ 220 1056]]

 [[ 220 1080]]

 [[ 232 1084]]

 [[ 238 1084]]

 [[ 251 1080]]

 [[ 259 1080]]

 [[ 259 1077]]

 [[ 257 1075]]

 [[ 241 1071]]

 [[ 240 1069]]

 [[ 234 1066]]

 [[ 230 1062]]

 [[ 227 1053]]

 [[ 225 1051]]]","[233, 1072]",604.0,110.3075462049821
141,"[[[ 189 1008]]

 [[ 182 1016]]

 [[ 181 1023]]

 [[ 184 1025]]

 [[ 188 1037]]

 [[ 191 1039]]

 [[ 191 1041]]

 [[ 198 1051]]

 [[ 198 1058]]

 [[ 193 1065]]

 [[ 190 1065]]

 [[ 189 1068]]

 [[ 191 1068]]

 [[ 196 1074]]

 [[ 199 1073]]

 [[ 201 1076]]

 [[ 206 1076]]

 [[ 206 1072]]

 [[ 199 1073]]

 [[ 197 1071]]

 [[ 196 1065]]

 [[ 204 1061]]

 [[ 204 1059]]

 [[ 199 1053]]

 [[ 203 1050]]

 [[ 212 1048]]

 [[ 212 1041]]

 [[ 214 1039]]

 [[ 214 1029]]

 [[ 212 1025]]

 [[ 211 1042]]

 [[ 207 1048]]

 [[ 205 1049]]

 [[ 203 1047]]

 [[ 197 1047]]

 [[ 195 1042]]

 [[ 198 1037]]

 [[ 198 1033]]

 [[ 195 1028]]

 [[ 195 1022]]

 [[ 190 1017]]]","[194, 1038]",517.0,94.41887647015852
142,"[[[ 797 1000]]

 [[ 790 1003]]

 [[ 778 1012]]

 [[ 774 1013]]

 [[ 750 1044]]

 [[ 750 1051]]

 [[ 754 1062]]

 [[ 754 1084]]

 [[ 751 1090]]

 [[ 751 1095]]

 [[ 758 1106]]

 [[ 761 1106]]

 [[ 761 1100]]

 [[ 757 1089]]

 [[ 758 1078]]

 [[ 767 1048]]

 [[ 771 1040]]

 [[ 778 1032]]

 [[ 780 1025]]

 [[ 785 1020]]

 [[ 793 1015]]

 [[ 798 1014]]

 [[ 801 1011]]

 [[ 801 1003]]]","[768, 1041]",1266.0,231.20753889984658
143,"[[[ 717  967]]

 [[ 724  972]]

 [[ 722  978]]

 [[ 723  983]]

 [[ 725  986]]

 [[ 729  988]]

 [[ 730  994]]

 [[ 732  989]]

 [[ 735  987]]

 [[ 740  987]]

 [[ 745  991]]

 [[ 744  995]]

 [[ 741  998]]

 [[ 734  998]]

 [[ 734 1001]]

 [[ 736 1002]]

 [[ 740  999]]

 [[ 743  999]]

 [[ 749 1004]]

 [[ 749 1006]]

 [[ 746 1010]]

 [[ 735 1011]]

 [[ 735 1013]]

 [[ 738 1017]]

 [[ 743 1018]]

 [[ 746 1022]]

 [[ 746 1025]]

 [[ 749 1026]]

 [[ 758 1015]]

 [[ 759 1011]]

 [[ 756 1007]]

 [[ 753 1007]]

 [[ 751 1005]]

 [[ 750  997]]

 [[ 747  993]]

 [[ 744  983]]

 [[ 736  978]]

 [[ 730  978]]

 [[ 728  984]]

 [[ 726  985]]

 [[ 725  977]]

 [[ 727  975]]

 [[ 727  971]]

 [[ 722  967]]]","[741, 999]",559.5,102.18058294981371
144,"[[[ 855  990]]

 [[ 855  997]]

 [[ 863 1012]]

 [[ 871 1020]]

 [[ 877 1029]]

 [[ 882 1033]]

 [[ 925 1049]]

 [[ 930 1053]]

 [[ 934 1054]]

 [[ 943 1064]]

 [[ 956 1064]]

 [[ 962 1055]]

 [[ 974 1044]]

 [[ 979 1036]]

 [[ 994 1021]]

 [[ 999 1012]]

 [[ 995 1003]]

 [[ 989  997]]

 [[ 984  989]]

 [[ 981  981]]

 [[ 967  964]]

 [[ 957  961]]

 [[ 946  955]]

 [[ 937  953]]

 [[ 923  953]]

 [[ 916  955]]

 [[ 914  957]]

 [[ 897  959]]

 [[ 884  966]]

 [[ 862  986]]

 [[ 858  987]]]","[929, 1004]",10294.0,1879.9766235663672
145,"[[[ 930  519]]

 [[ 927  523]]

 [[ 925  535]]

 [[ 922  538]]

 [[ 922  546]]

 [[ 919  552]]

 [[ 919  580]]

 [[ 924  588]]

 [[ 933  587]]

 [[ 936  589]]

 [[ 939  594]]

 [[ 938  600]]

 [[ 932  602]]

 [[ 930  605]]

 [[ 925  605]]

 [[ 920  600]]

 [[ 917  594]]

 [[ 913  607]]

 [[ 904  619]]

 [[ 893  626]]

 [[ 884  626]]

 [[ 882  628]]

 [[ 883  641]]

 [[ 888  641]]

 [[ 891  638]]

 [[ 901  638]]

 [[ 909  643]]

 [[ 916  653]]

 [[ 923  670]]

 [[ 927  668]]

 [[ 936  654]]

 [[ 941  654]]

 [[ 958  632]]

 [[ 959  626]]

 [[ 953  620]]

 [[ 954  614]]

 [[ 976  612]]

 [[ 978  609]]

 [[ 984  608]]

 [[ 986  600]]

 [[ 990  596]]

 [[ 993  597]]

 [[ 993  609]]

 [[ 995  611]]

 [[ 996  617]]

 [[1004  619]]

 [[1008  626]]

 [[1010  647]]

 [[1007  653]]

 [[1007  663]]

 [[1010  665]]

 [[1020  667]]

 [[1035  667]]

 [[1051  670]]

 [[1068  684]]

 [[1074  694]]

 [[1083  703]]

 [[1089  702]]

 [[1096  698]]

 [[1100  692]]

 [[1130  661]]

 [[1134  654]]

 [[1134  650]]

 [[1131  647]]

 [[1100  648]]

 [[1098  644]]

 [[1102  636]]

 [[1101  626]]

 [[1095  625]]

 [[1088  630]]

 [[1084  630]]

 [[1076  622]]

 [[1074  618]]

 [[1068  617]]

 [[1059  612]]

 [[1040  597]]

 [[1040  588]]

 [[1038  588]]

 [[1035  593]]

 [[1031  594]]

 [[1027  591]]

 [[1018  588]]

 [[1013  584]]

 [[1009  584]]

 [[1005  595]]

 [[1002  596]]

 [[1002  585]]

 [[ 998  581]]

 [[ 991  579]]

 [[ 989  576]]

 [[ 990  572]]

 [[ 993  571]]

 [[ 993  569]]

 [[ 991  569]]

 [[ 988  575]]

 [[ 981  576]]

 [[ 977  572]]

 [[ 977  567]]

 [[ 980  565]]

 [[ 987  564]]

 [[ 993  558]]

 [[ 996  558]]

 [[1000  562]]

 [[1000  569]]

 [[1003  568]]

 [[1004  548]]

 [[ 996  538]]

 [[ 993  527]]

 [[ 991  527]]

 [[ 986  522]]

 [[ 981  520]]

 [[ 976  514]]

 [[ 969  513]]

 [[ 964  510]]

 [[ 956  510]]

 [[ 948  512]]

 [[ 939  517]]]","[999, 610]",17091.5,3121.393089341807
146,"[[[1264 1098]]

 [[1250 1111]]

 [[1249 1118]]

 [[1250 1121]]

 [[1255 1123]]

 [[1255 1116]]

 [[1261 1109]]

 [[1270 1109]]

 [[1274 1113]]

 [[1272 1119]]

 [[1273 1128]]

 [[1268 1133]]

 [[1264 1134]]

 [[1264 1136]]

 [[1274 1137]]

 [[1276 1139]]

 [[1276 1142]]

 [[1273 1150]]

 [[1260 1150]]

 [[1257 1146]]

 [[1257 1137]]

 [[1251 1134]]

 [[1247 1135]]

 [[1247 1139]]

 [[1250 1143]]

 [[1252 1159]]

 [[1256 1164]]

 [[1259 1175]]

 [[1270 1182]]

 [[1276 1184]]

 [[1289 1184]]

 [[1291 1182]]

 [[1298 1182]]

 [[1314 1173]]

 [[1312 1165]]

 [[1321 1157]]

 [[1322 1153]]

 [[1322 1135]]

 [[1318 1130]]

 [[1315 1130]]

 [[1310 1126]]

 [[1304 1126]]

 [[1298 1123]]

 [[1296 1120]]

 [[1296 1114]]

 [[1286 1112]]

 [[1278 1103]]

 [[1269 1098]]]","[1285, 1146]",3803.5,694.627072832201
147,"[[[1333  890]]

 [[1308  891]]

 [[1306  893]]

 [[1307  897]]

 [[1326  897]]

 [[1332  901]]

 [[1347  916]]

 [[1348  921]]

 [[1359  931]]

 [[1359  934]]

 [[1363  937]]

 [[1364  941]]

 [[1369  948]]

 [[1369  957]]

 [[1367  959]]

 [[1362  959]]

 [[1360  957]]

 [[1348  927]]

 [[1337  921]]

 [[1331  915]]

 [[1320  910]]

 [[1297  911]]

 [[1293  915]]

 [[1293  932]]

 [[1290  938]]

 [[1283  945]]

 [[1275  950]]

 [[1271  955]]

 [[1274  981]]

 [[1270  987]]

 [[1268 1000]]

 [[1270 1022]]

 [[1265 1030]]

 [[1259 1033]]

 [[1256 1029]]

 [[1257  994]]

 [[1252  982]]

 [[1251  975]]

 [[1240  970]]

 [[1235  970]]

 [[1232  974]]

 [[1226  975]]

 [[1224  983]]

 [[1221  987]]

 [[1222  996]]

 [[1212 1006]]

 [[1208 1016]]

 [[1205 1019]]

 [[1199 1031]]

 [[1201 1041]]

 [[1199 1043]]

 [[1192 1044]]

 [[1186 1053]]

 [[1184 1065]]

 [[1178 1071]]

 [[1174 1079]]

 [[1175 1086]]

 [[1193 1108]]

 [[1208 1114]]

 [[1228 1116]]

 [[1231 1114]]

 [[1232 1107]]

 [[1234 1105]]

 [[1238 1104]]

 [[1242 1107]]

 [[1246 1105]]

 [[1259 1091]]

 [[1262 1081]]

 [[1265 1080]]

 [[1269 1088]]

 [[1275 1090]]

 [[1283 1098]]

 [[1291 1102]]

 [[1297 1108]]

 [[1298 1112]]

 [[1305 1113]]

 [[1318 1123]]

 [[1324 1123]]

 [[1331 1118]]

 [[1336 1118]]

 [[1342 1115]]

 [[1342 1107]]

 [[1349 1094]]

 [[1354 1089]]

 [[1360 1088]]

 [[1364 1078]]

 [[1371 1077]]

 [[1373 1075]]

 [[1374 1068]]

 [[1379 1063]]

 [[1379 1051]]

 [[1381 1041]]

 [[1388 1023]]

 [[1394 1015]]

 [[1392 1011]]

 [[1389 1011]]

 [[1385 1008]]

 [[1383 1000]]

 [[1379  995]]

 [[1378  986]]

 [[1375  983]]

 [[1374  979]]

 [[1366  972]]

 [[1367  966]]

 [[1369  964]]

 [[1374  963]]

 [[1377  948]]

 [[1380  941]]

 [[1375  933]]

 [[1358  916]]

 [[1346  910]]

 [[1343  907]]

 [[1342  903]]]","[1294, 1025]",28099.5,5131.7663817663815
148,"[[[1722  997]]

 [[1722 1009]]

 [[1717 1013]]

 [[1717 1016]]

 [[1724 1025]]

 [[1724 1030]]

 [[1720 1036]]

 [[1727 1046]]

 [[1731 1046]]

 [[1742 1038]]

 [[1742 1027]]

 [[1744 1021]]

 [[1735 1024]]

 [[1730 1019]]

 [[1725 1007]]

 [[1727  998]]]","[1729, 1026]",580.0,105.92446489882387
149,"[[[1715  924]]

 [[1711  925]]

 [[1711  935]]

 [[1708  940]]

 [[1703  941]]

 [[1701  943]]

 [[1702  953]]

 [[1705  957]]

 [[1705  973]]

 [[1710  989]]

 [[1709  998]]

 [[1705 1002]]

 [[1703 1002]]

 [[1701 1006]]

 [[1698 1008]]

 [[1701 1013]]

 [[1705 1009]]

 [[1706 1002]]

 [[1713 1001]]

 [[1717  998]]

 [[1717  994]]

 [[1714  990]]

 [[1714  985]]

 [[1719  981]]

 [[1721  977]]

 [[1721  968]]

 [[1723  966]]

 [[1727  966]]

 [[1729  968]]

 [[1731  975]]

 [[1733  976]]

 [[1732  982]]

 [[1735  985]]

 [[1737  984]]

 [[1734  977]]

 [[1733  964]]

 [[1726  958]]

 [[1726  955]]

 [[1729  953]]

 [[1730  948]]

 [[1718  931]]]","[1715, 961]",1264.5,230.9335963182117
150,"[[[1691  922]]

 [[1682  922]]

 [[1679  924]]

 [[1679  929]]

 [[1683  935]]

 [[1683  939]]

 [[1675  947]]

 [[1673  947]]

 [[1667  940]]

 [[1667  933]]

 [[1665  932]]

 [[1663  934]]

 [[1666  936]]

 [[1664  948]]

 [[1658  949]]

 [[1654  967]]

 [[1648  972]]

 [[1650  980]]

 [[1656  986]]

 [[1658  993]]

 [[1661  996]]

 [[1668  999]]

 [[1676 1007]]

 [[1677 1012]]

 [[1679 1010]]

 [[1678 1002]]

 [[1669  995]]

 [[1668  988]]

 [[1674  983]]

 [[1683  983]]

 [[1683  981]]

 [[1673  961]]

 [[1672  951]]

 [[1683  951]]

 [[1688  946]]

 [[1693  946]]

 [[1696  942]]

 [[1696  938]]

 [[1692  931]]

 [[1693  926]]]","[1670, 963]",1480.5,270.38132807363576
